weekday,time,lat,lon,d_i,death,injury
1,5,55,45,1,0,2
1,5,75,55,1,0,1
1,6,39,68,0,0,0
1,6,44,81,0,0,0
1,6,63,92,0,0,0
1,6,64,46,1,0,1
1,6,74,58,0,0,0
1,6,37,54,0,0,0
1,6,39,56,1,0,1
1,7,51,82,1,0,1
1,7,65,52,0,0,0
1,7,48,85,1,0,1
1,7,47,83,0,0,0
1,7,25,49,1,0,1
1,7,82,68,1,0,1
1,7,65,62,0,0,0
1,7,55,50,0,0,0
1,7,57,71,0,0,0
1,7,56,93,1,0,1
1,7,47,59,0,0,0
1,7,32,58,1,0,1
1,8,32,58,0,0,0
1,8,84,71,1,0,1
1,8,79,67,0,0,0
1,8,42,81,0,0,0
1,8,42,72,0,0,0
1,8,34,51,0,0,0
1,8,83,60,0,0,0
1,8,37,49,0,0,0
1,8,31,42,0,0,0
1,8,56,44,0,0,0
1,8,77,59,1,0,2
1,8,33,58,0,0,0
1,8,81,70,0,0,0
1,8,47,49,0,0,0
1,8,7,8,1,0,2
1,8,37,52,0,0,0
1,8,27,63,0,0,0
1,8,90,61,0,0,0
1,8,86,62,0,0,0
1,8,27,46,0,0,0
1,8,88,65,1,0,1
1,8,50,95,0,0,0
1,8,53,94,0,0,0
1,8,71,55,0,0,0
1,9,42,54,0,0,0
1,9,61,47,0,0,0
1,9,58,91,0,0,0
1,9,55,56,0,0,0
1,9,65,87,1,0,1
1,9,62,95,0,0,0
1,9,56,70,0,0,0
1,9,92,74,0,0,0
1,9,49,87,0,0,0
1,9,32,16,0,0,0
1,9,86,69,1,0,1
1,9,23,57,1,0,1
1,9,57,71,0,0,0
1,9,81,70,0,0,0
1,9,24,48,0,0,0
1,9,24,51,0,0,0
1,9,25,53,0,0,0
1,9,55,45,0,0,0
1,9,52,43,0,0,0
1,9,69,56,0,0,0
1,9,77,59,0,0,0
1,9,43,60,0,0,0
1,9,58,50,0,0,0
1,9,79,56,0,0,0
1,9,64,51,0,0,0
1,9,90,69,0,0,0
1,9,53,84,0,0,0
1,9,56,48,0,0,0
1,9,75,54,0,0,0
0,0,55,56,0,0,0
0,10,47,49,0,0,0
0,10,37,47,0,0,0
0,10,66,57,0,0,0
0,10,54,88,0,0,0
0,10,48,84,0,0,0
0,10,83,69,0,0,0
0,10,48,57,1,0,1
0,10,56,54,0,0,0
0,10,69,56,0,0,0
0,10,40,62,1,0,1
0,10,58,46,0,0,0
0,10,64,76,0,0,0
0,10,20,26,0,0,0
0,10,63,46,0,0,0
0,10,62,48,0,0,0
0,10,53,77,0,0,0
0,10,52,44,0,0,0
0,10,77,72,0,0,0
0,10,24,55,0,0,0
0,10,52,69,0,0,0
0,10,62,47,1,0,3
0,10,75,56,0,0,0
0,10,40,62,0,0,0
0,10,60,46,0,0,0
0,10,17,20,0,0,0
0,10,84,57,0,0,0
0,11,44,65,0,0,0
0,11,52,53,0,0,0
0,11,55,49,0,0,0
0,11,56,44,0,0,0
0,11,61,76,0,0,0
0,11,61,69,0,0,0
0,11,30,24,0,0,0
0,11,74,60,0,0,0
0,11,32,49,0,0,0
0,11,36,47,0,0,0
0,11,35,45,0,0,0
0,11,30,40,0,0,0
0,11,56,65,0,0,0
0,11,48,46,0,0,0
0,11,39,63,1,0,1
0,11,53,44,0,0,0
0,11,46,94,0,0,0
0,11,44,44,1,0,1
0,11,65,50,0,0,0
0,11,60,56,1,0,2
0,11,40,54,0,0,0
0,12,82,65,0,0,0
0,12,91,61,0,0,0
0,12,46,66,0,0,0
0,12,60,54,0,0,0
0,12,56,61,0,0,0
0,12,74,56,0,0,0
0,12,57,86,0,0,0
0,12,76,66,0,0,0
0,12,97,64,0,0,0
0,12,55,45,0,0,0
0,12,66,47,0,0,0
0,12,66,52,0,0,0
0,12,67,59,0,0,0
0,12,30,46,1,0,1
0,12,57,59,1,0,1
0,12,38,54,0,0,0
0,12,63,58,0,0,0
0,12,46,89,0,0,0
0,12,46,73,0,0,0
0,12,33,52,0,0,0
0,13,76,56,0,0,0
0,13,64,76,0,0,0
0,13,59,72,0,0,0
0,13,88,59,1,0,1
0,13,58,54,0,0,0
0,13,85,72,0,0,0
0,13,35,47,0,0,0
0,13,56,54,0,0,0
0,13,30,53,0,0,0
0,13,57,49,0,0,0
0,13,64,48,0,0,0
0,13,43,47,1,0,1
0,13,34,48,0,0,0
0,13,48,48,0,0,0
0,14,87,63,0,0,0
0,14,61,51,0,0,0
0,14,63,48,0,0,0
0,14,50,79,0,0,0
0,14,69,62,0,0,0
0,14,54,46,0,0,0
0,14,55,48,0,0,0
0,14,34,66,0,0,0
0,14,87,64,0,0,0
0,14,44,47,0,0,0
0,14,62,46,0,0,0
0,14,30,25,1,0,1
0,14,77,59,1,0,1
0,14,85,70,0,0,0
0,14,44,55,0,0,0
0,14,42,53,0,0,0
0,14,77,67,0,0,0
0,14,60,58,0,0,0
0,15,82,74,0,0,0
0,15,48,59,0,0,0
0,15,23,54,0,0,0
0,15,41,53,1,0,1
0,15,36,50,1,0,3
0,15,47,79,0,0,0
0,15,58,96,1,0,5
0,15,55,63,0,0,0
0,15,22,46,0,0,0
0,15,61,98,0,0,0
0,15,52,83,0,0,0
0,16,57,55,0,0,0
0,16,69,84,0,0,0
0,16,66,76,0,0,0
0,16,37,50,0,0,0
0,16,55,47,0,0,0
0,16,26,29,0,0,0
0,16,80,60,0,0,0
0,16,37,53,0,0,0
0,16,63,77,0,0,0
0,16,51,67,0,0,0
0,16,48,48,0,0,0
0,16,37,54,0,0,0
0,16,60,75,0,0,0
0,16,62,46,0,0,0
0,16,82,57,0,0,0
0,16,54,92,0,0,0
0,16,79,65,1,0,1
0,16,73,62,0,0,0
0,16,23,53,0,0,0
0,16,39,45,1,0,1
0,16,32,60,0,0,0
0,16,45,54,0,0,0
0,16,62,68,0,0,0
0,16,61,77,0,0,0
0,16,79,57,0,0,0
0,17,69,49,0,0,0
0,17,44,74,0,0,0
0,17,88,63,1,0,1
0,17,53,56,1,0,1
0,17,16,21,1,0,1
0,17,83,75,0,0,0
0,17,38,56,0,0,0
0,17,35,59,0,0,0
0,17,63,71,0,0,0
0,17,64,77,0,0,0
0,17,84,58,0,0,0
0,17,51,71,1,0,1
0,17,78,78,1,0,4
0,17,47,55,0,0,0
0,17,45,64,1,0,4
0,17,62,49,0,0,0
0,17,68,53,0,0,0
0,17,45,64,0,0,0
0,17,67,49,1,0,1
0,18,25,58,0,0,0
0,18,57,47,0,0,0
0,18,63,47,0,0,0
0,18,34,46,0,0,0
0,18,71,56,0,0,0
0,18,56,98,0,0,0
0,18,74,61,1,0,1
0,18,53,92,0,0,0
0,18,65,77,0,0,0
0,18,55,82,1,0,1
0,18,31,51,0,0,0
0,18,49,77,0,0,0
0,18,80,58,0,0,0
0,18,43,66,0,0,0
0,18,62,46,0,0,0
0,18,63,77,0,0,0
0,18,52,90,0,0,0
0,18,47,76,0,0,0
0,18,42,77,0,0,0
0,18,36,54,1,0,1
0,18,86,65,1,0,1
0,18,95,70,0,0,0
0,18,47,58,0,0,0
0,18,58,66,0,0,0
0,18,51,77,1,0,2
0,18,96,72,0,0,0
0,18,41,92,0,0,0
0,19,86,67,0,0,0
0,19,42,59,0,0,0
0,19,64,45,0,0,0
0,19,46,76,0,0,0
0,19,32,55,1,0,1
0,19,31,51,1,0,1
0,19,89,68,1,0,3
0,19,54,76,0,0,0
0,19,50,88,1,0,5
0,19,48,49,0,0,0
0,19,63,72,0,0,0
0,19,49,50,1,0,1
0,19,55,86,0,0,0
0,19,49,80,1,0,1
0,19,77,66,0,0,0
0,1,29,49,0,0,0
0,1,86,66,0,0,0
0,1,61,50,0,0,0
0,1,35,42,1,0,1
0,1,54,48,0,0,0
0,1,51,48,0,0,0
0,20,38,46,0,0,0
0,20,54,66,0,0,0
0,20,44,84,0,0,0
0,20,16,7,0,0,0
0,20,47,77,1,0,1
0,20,42,89,0,0,0
0,20,37,55,0,0,0
0,20,32,59,0,0,0
0,20,79,56,0,0,0
0,20,42,62,1,0,1
0,21,84,63,0,0,0
0,21,38,59,0,0,0
0,21,64,53,0,0,0
0,21,29,51,1,0,1
0,21,74,60,0,0,0
0,21,79,71,0,0,0
0,21,45,56,1,0,2
0,21,48,54,0,0,0
0,21,64,48,0,0,0
0,22,60,61,0,0,0
0,22,61,57,0,0,0
0,22,65,47,0,0,0
0,22,42,57,1,0,1
0,22,86,69,0,0,0
0,22,77,72,0,0,0
0,22,70,73,0,0,0
0,22,52,43,0,0,0
0,22,74,55,0,0,0
0,22,55,48,1,0,1
0,23,61,77,0,0,0
0,23,34,50,0,0,0
0,23,93,73,0,0,0
0,23,35,48,0,0,0
0,23,49,58,0,0,0
0,23,47,52,0,0,0
0,23,33,50,0,0,0
0,23,42,49,1,0,1
0,2,64,59,0,0,0
0,2,53,50,0,0,0
0,2,81,78,0,0,0
0,2,82,57,0,0,0
0,5,40,95,0,0,0
0,5,46,68,1,0,2
0,6,68,55,0,0,0
0,6,49,46,1,0,1
0,6,60,50,0,0,0
0,6,66,47,1,0,2
0,6,83,64,0,0,0
0,6,65,54,0,0,0
0,6,64,68,1,0,1
0,6,83,75,0,0,0
0,6,57,69,0,0,0
0,6,29,19,0,0,0
0,6,35,55,1,0,1
0,6,58,68,0,0,0
0,6,54,49,0,0,0
0,7,42,75,0,0,0
0,7,42,64,1,0,1
0,7,88,64,0,0,0
0,7,32,59,0,0,0
0,7,59,46,1,0,1
0,7,89,68,0,0,0
0,7,23,19,0,0,0
0,7,46,73,1,0,1
0,7,69,49,0,0,0
0,7,56,60,0,0,0
0,7,39,54,0,0,0
0,7,43,59,0,0,0
0,7,37,64,0,0,0
0,8,60,80,0,0,0
0,8,58,61,0,0,0
0,8,66,62,1,0,1
0,8,45,61,0,0,0
0,8,47,83,0,0,0
0,8,31,49,1,0,1
0,8,82,61,0,0,0
0,8,59,48,0,0,0
0,8,45,46,0,0,0
0,8,87,73,0,0,0
0,8,47,81,0,0,0
0,8,81,66,0,0,0
0,8,49,60,0,0,0
0,8,51,43,0,0,0
0,8,65,50,0,0,0
0,8,57,62,0,0,0
0,8,46,81,1,0,1
0,8,35,44,1,0,4
0,8,53,62,0,0,0
0,8,90,62,0,0,0
0,8,46,55,0,0,0
0,8,58,83,0,0,0
0,8,35,43,0,0,0
0,8,43,90,1,0,1
0,8,39,43,0,0,0
0,8,24,52,0,0,0
0,8,39,63,0,0,0
0,8,70,49,0,0,0
0,8,58,55,0,0,0
0,9,29,50,0,0,0
0,9,41,46,0,0,0
0,9,82,62,0,0,0
0,9,63,60,0,0,0
0,9,48,78,0,0,0
0,9,24,53,0,0,0
0,9,35,40,1,0,1
0,9,64,52,0,0,0
0,9,66,47,0,0,0
0,9,63,64,0,0,0
0,9,48,74,0,0,0
0,9,26,46,0,0,0
0,9,82,71,0,0,0
0,9,34,48,0,0,0
0,9,52,55,0,0,0
0,9,23,52,0,0,0
0,9,68,48,0,0,0
0,9,61,55,0,0,0
0,9,65,87,0,0,0
0,9,32,56,0,0,0
0,9,39,62,0,0,0
0,9,78,57,0,0,0
0,9,34,42,0,0,0
0,9,60,58,0,0,0
0,9,63,57,1,0,1
0,9,55,70,0,0,0
6,0,60,48,1,0,1
6,0,68,49,0,0,0
6,0,45,65,0,0,0
6,0,47,54,0,0,0
6,0,55,69,0,0,0
6,0,49,86,0,0,0
6,0,63,52,0,0,0
6,10,50,59,0,0,0
6,10,56,47,1,0,1
6,10,48,48,0,0,0
6,10,83,77,0,0,0
6,10,40,55,0,0,0
6,10,37,54,0,0,0
6,10,62,78,0,0,0
6,10,76,57,0,0,0
6,11,61,61,0,0,0
6,11,28,54,1,0,1
6,11,58,91,0,0,0
6,11,75,54,0,0,0
6,11,43,60,0,0,0
6,11,47,51,0,0,0
6,11,27,50,0,0,0
6,11,43,57,0,0,0
6,11,82,57,0,0,0
6,11,48,54,0,0,0
6,11,64,52,0,0,0
6,11,42,90,0,0,0
6,11,46,70,0,0,0
6,12,54,53,0,0,0
6,12,64,76,1,0,2
6,12,26,49,0,0,0
6,12,49,77,1,0,1
6,12,30,49,0,0,0
6,12,35,49,0,0,0
6,12,15,18,0,0,0
6,12,74,57,1,0,1
6,12,44,50,0,0,0
6,12,53,49,0,0,0
6,12,46,55,0,0,0
6,12,39,44,0,0,0
6,12,49,59,0,0,0
6,12,84,77,1,0,1
6,12,46,58,0,0,0
6,12,59,74,0,0,0
6,13,90,76,0,0,0
6,13,56,94,0,0,0
6,13,30,64,0,0,0
6,13,22,52,0,0,0
6,13,83,57,0,0,0
6,13,51,53,0,0,0
6,13,18,16,0,0,0
6,13,45,55,0,0,0
6,13,47,90,0,0,0
6,13,58,97,0,0,0
6,13,61,83,1,0,2
6,13,46,63,0,0,0
6,13,60,77,0,0,0
6,13,28,57,1,0,1
6,13,90,67,0,0,0
6,13,41,53,0,0,0
6,14,10,8,0,0,0
6,14,45,51,0,0,0
6,14,65,84,0,0,0
6,14,53,63,0,0,0
6,14,93,72,0,0,0
6,14,64,46,0,0,0
6,14,37,55,1,0,1
6,14,74,54,0,0,0
6,14,58,68,1,0,2
6,14,43,60,0,0,0
6,14,33,51,1,0,1
6,14,67,53,0,0,0
6,14,48,46,0,0,0
6,14,48,83,0,0,0
6,14,45,54,1,1,2
6,15,58,50,0,0,0
6,15,13,6,0,0,0
6,15,56,59,0,0,0
6,15,36,42,0,0,0
6,15,69,74,0,0,0
6,15,64,51,0,0,0
6,15,86,58,0,0,0
6,15,34,66,0,0,0
6,15,62,64,0,0,0
6,15,32,53,0,0,0
6,15,72,50,0,0,0
6,15,45,64,0,0,0
6,15,44,49,0,0,0
6,15,58,64,1,0,1
6,16,27,49,0,0,0
6,16,54,43,0,0,0
6,16,65,85,0,0,0
6,16,26,56,1,0,1
6,16,57,77,0,0,0
6,16,68,54,0,0,0
6,16,33,32,0,0,0
6,16,36,46,0,0,0
6,16,43,67,0,0,0
6,16,53,46,0,0,0
6,16,64,47,0,0,0
6,16,50,60,1,0,1
6,16,46,52,1,0,2
6,16,50,91,0,0,0
6,16,43,85,0,0,0
6,16,93,79,0,0,0
6,17,66,54,0,0,0
6,17,64,47,0,0,0
6,17,65,53,0,0,0
6,17,66,93,0,0,0
6,17,41,93,0,0,0
6,17,63,48,1,0,1
6,17,50,76,0,0,0
6,17,62,62,0,0,0
6,17,49,59,1,0,3
6,17,63,84,0,0,0
6,17,30,25,0,0,0
6,17,43,62,1,0,1
6,17,65,61,0,0,0
6,17,42,87,1,0,2
6,17,90,64,0,0,0
6,17,63,60,0,0,0
6,17,65,79,0,0,0
6,18,59,73,0,0,0
6,18,59,49,0,0,0
6,18,64,65,0,0,0
6,18,61,66,0,0,0
6,18,27,47,1,0,1
6,18,34,51,0,0,0
6,18,48,72,1,0,1
6,18,52,55,0,0,0
6,18,63,47,0,0,0
6,19,39,57,0,0,0
6,19,45,51,0,0,0
6,19,67,77,0,0,0
6,19,58,72,1,0,1
6,19,75,55,0,0,0
6,19,63,48,0,0,0
6,19,33,24,0,0,0
6,19,35,47,0,0,0
6,19,35,50,0,0,0
6,19,87,60,0,0,0
6,19,60,87,0,0,0
6,19,58,95,0,0,0
6,1,84,63,1,0,1
6,1,54,45,1,0,1
6,1,80,59,0,0,0
6,1,63,48,0,0,0
6,1,63,48,0,0,0
6,1,59,91,0,0,0
6,20,23,54,0,0,0
6,20,82,69,0,0,0
6,20,30,52,1,0,1
6,20,42,48,0,0,0
6,20,87,62,0,0,0
6,20,62,46,0,0,0
6,20,53,71,0,0,0
6,20,58,50,1,0,1
6,21,87,71,0,0,0
6,21,47,53,0,0,0
6,21,65,53,0,0,0
6,21,49,89,0,0,0
6,21,52,55,1,0,1
6,21,45,70,1,0,1
6,21,78,68,0,0,0
6,21,24,57,0,0,0
6,21,45,62,0,0,0
6,21,28,64,0,0,0
6,21,52,54,0,0,0
6,21,90,71,0,0,0
6,21,53,53,1,0,1
6,21,31,54,0,0,0
6,22,64,54,0,0,0
6,22,69,56,1,0,2
6,23,29,52,0,0,0
6,23,67,53,0,0,0
6,23,55,45,1,0,1
6,23,65,61,0,0,0
6,23,51,58,1,0,1
6,23,56,48,0,0,0
6,23,34,48,0,0,0
6,2,63,60,1,0,1
6,2,26,31,1,0,1
6,3,60,51,0,0,0
6,3,45,62,0,0,0
6,3,63,57,0,0,0
6,4,37,57,0,0,0
6,4,57,45,0,0,0
6,4,47,67,1,0,4
6,4,57,48,0,0,0
6,4,60,76,0,0,0
6,4,83,67,1,0,1
6,4,67,61,0,0,0
6,4,29,51,0,0,0
6,5,42,67,0,0,0
6,5,35,58,0,0,0
6,5,58,50,0,0,0
6,5,46,60,0,0,0
6,5,58,93,0,0,0
6,6,43,71,0,0,0
6,6,59,64,0,0,0
6,6,47,51,0,0,0
6,6,52,53,0,0,0
6,6,61,68,1,0,1
6,7,66,53,0,0,0
6,8,79,60,0,0,0
6,8,83,84,0,0,0
6,8,70,54,0,0,0
6,8,45,87,0,0,0
6,8,42,57,0,0,0
6,8,45,48,0,0,0
6,8,88,60,0,0,0
6,9,81,69,0,0,0
5,0,85,57,0,0,0
5,0,44,54,0,0,0
5,0,26,92,0,0,0
5,0,45,56,0,0,0
5,0,54,78,0,0,0
5,0,90,73,0,0,0
5,0,55,47,0,0,0
5,0,64,52,0,0,0
5,0,46,50,0,0,0
5,0,60,72,0,0,0
5,0,54,88,0,0,0
5,0,62,66,0,0,0
5,0,17,8,0,0,0
5,0,79,55,0,0,0
5,10,48,89,0,0,0
5,10,21,71,0,0,0
5,10,59,58,0,0,0
5,10,56,86,0,0,0
5,10,83,84,0,0,0
5,10,50,61,0,0,0
5,10,62,45,0,0,0
5,11,87,64,0,0,0
5,11,38,61,0,0,0
5,11,45,64,0,0,0
5,11,58,95,1,0,1
5,11,68,79,0,0,0
5,11,91,69,0,0,0
5,11,61,46,0,0,0
5,12,42,63,0,0,0
5,12,45,55,0,0,0
5,12,76,56,1,0,1
5,12,45,60,0,0,0
5,12,32,58,1,0,2
5,12,62,58,0,0,0
5,12,76,62,0,0,0
5,12,52,82,0,0,0
5,12,51,79,1,0,2
5,12,39,70,0,0,0
5,12,70,79,0,0,0
5,12,55,92,0,0,0
5,12,39,52,0,0,0
5,12,42,93,0,0,0
5,13,61,51,0,0,0
5,13,17,11,0,0,0
5,13,62,48,0,0,0
5,13,79,78,0,0,0
5,13,76,58,0,0,0
5,13,65,59,0,0,0
5,13,53,47,0,0,0
5,13,42,65,0,0,0
5,13,87,59,0,0,0
5,13,65,93,1,0,1
5,13,61,57,0,0,0
5,13,54,53,0,0,0
5,14,29,45,0,0,0
5,14,67,61,1,0,1
5,14,61,57,0,0,0
5,14,67,54,0,0,0
5,14,57,59,0,0,0
5,14,26,84,1,0,2
5,14,28,47,0,0,0
5,14,56,70,0,0,0
5,14,38,46,0,0,0
5,14,74,58,1,0,1
5,15,66,58,0,0,0
5,15,59,64,0,0,0
5,15,53,63,0,0,0
5,15,54,46,1,0,1
5,15,63,67,0,0,0
5,15,54,46,0,0,0
5,15,63,68,0,0,0
5,15,53,52,0,0,0
5,15,59,69,0,0,0
5,15,60,69,0,0,0
5,15,78,66,0,0,0
5,16,46,68,0,0,0
5,16,62,57,0,0,0
5,16,62,47,1,0,1
5,16,28,64,1,0,1
5,16,48,73,0,0,0
5,16,22,49,0,0,0
5,16,43,58,1,0,1
5,16,28,44,1,0,2
5,16,92,71,0,0,0
5,16,44,54,0,0,0
5,16,54,71,0,0,0
5,16,57,97,0,0,0
5,16,39,62,0,0,0
5,16,30,23,0,0,0
5,16,59,49,1,0,1
5,16,70,55,1,0,1
5,16,43,64,0,0,0
5,16,51,56,1,1,0
5,16,53,45,0,0,0
5,16,82,67,1,0,1
5,16,32,46,0,0,0
5,17,29,45,0,0,0
5,17,10,10,0,0,0
5,17,69,78,1,0,1
5,17,72,56,0,0,0
5,17,47,77,0,0,0
5,17,76,59,0,0,0
5,17,52,60,0,0,0
5,17,53,65,0,0,0
5,17,61,49,0,0,0
5,17,65,77,1,0,1
5,17,68,49,0,0,0
5,17,51,78,0,0,0
5,17,63,78,1,0,1
5,17,48,95,0,0,0
5,17,45,64,0,0,0
5,17,35,44,0,0,0
5,17,40,53,0,0,0
5,17,30,60,0,0,0
5,17,89,61,0,0,0
5,17,42,94,0,0,0
5,17,46,61,1,0,1
5,17,62,48,1,0,1
5,17,56,70,1,0,1
5,17,82,69,1,1,0
5,17,45,75,0,0,0
5,17,87,77,1,0,1
5,17,66,76,1,0,1
5,17,28,90,0,0,0
5,17,68,48,1,0,1
5,17,62,47,0,0,0
5,17,63,47,0,0,0
5,17,58,69,0,0,0
5,17,46,52,0,0,0
5,17,30,60,0,0,0
5,17,39,54,1,0,1
5,18,65,79,1,0,1
5,18,81,67,0,0,0
5,18,86,65,0,0,0
5,18,49,92,1,0,1
5,18,45,80,1,0,1
5,18,50,55,1,0,2
5,18,65,51,0,0,0
5,18,95,74,0,0,0
5,18,44,60,0,0,0
5,18,61,47,0,0,0
5,18,61,68,1,0,1
5,18,53,63,0,0,0
5,18,45,79,0,0,0
5,18,76,56,1,0,1
5,18,41,65,1,0,5
5,18,51,45,0,0,0
5,18,24,56,0,0,0
5,18,45,49,1,0,1
5,18,58,44,0,0,0
5,18,14,7,0,0,0
5,18,93,70,0,0,0
5,18,48,93,1,0,2
5,18,23,28,1,0,1
5,18,62,49,0,0,0
5,18,44,93,0,0,0
5,18,36,48,1,0,1
5,19,40,46,0,0,0
5,19,64,52,0,0,0
5,19,61,65,0,0,0
5,19,45,77,0,0,0
5,19,44,93,0,0,0
5,19,37,32,0,0,0
5,19,74,59,1,0,3
5,19,39,53,0,0,0
5,19,53,51,0,0,0
5,19,91,69,0,0,0
5,19,43,58,0,0,0
5,19,82,59,0,0,0
5,19,80,61,0,0,0
5,19,60,49,0,0,0
5,19,54,76,1,0,1
5,19,82,63,0,0,0
5,19,28,48,0,0,0
5,19,36,44,0,0,0
5,19,81,63,1,0,1
5,19,83,60,0,0,0
5,19,65,77,0,0,0
5,19,78,71,1,0,1
5,19,50,94,0,0,0
5,19,64,63,0,0,0
5,19,61,50,1,0,1
5,1,56,56,0,0,0
5,1,53,45,0,0,0
5,1,64,50,1,0,1
5,1,40,60,1,0,2
5,1,62,49,0,0,0
5,1,90,62,0,0,0
5,1,44,84,0,0,0
5,1,86,65,0,0,0
5,1,49,60,0,0,0
5,1,60,46,0,0,0
5,1,64,51,0,0,0
5,20,22,28,0,0,0
5,20,86,67,1,0,1
5,20,29,53,1,0,1
5,20,48,47,0,0,0
5,20,70,50,0,0,0
5,20,37,60,0,0,0
5,20,63,64,0,0,0
5,20,50,62,1,0,1
5,20,70,55,0,0,0
5,21,78,54,0,0,0
5,21,31,47,1,0,1
5,21,39,45,1,0,1
5,21,54,55,0,0,0
5,21,55,81,1,0,2
5,21,83,62,0,0,0
5,21,62,47,0,0,0
5,21,76,55,0,0,0
5,21,92,68,0,0,0
5,21,64,54,0,0,0
5,21,53,79,0,0,0
5,21,59,48,0,0,0
5,21,51,63,1,0,1
5,21,60,46,0,0,0
5,21,60,66,0,0,0
5,21,52,43,1,0,1
5,22,64,61,0,0,0
5,22,61,55,0,0,0
5,22,34,31,0,0,0
5,23,87,62,1,0,1
5,23,70,50,1,0,1
5,23,63,50,0,0,0
5,23,59,79,0,0,0
5,23,61,90,0,0,0
5,23,50,61,1,0,1
5,23,59,45,1,0,1
5,23,56,61,1,0,1
5,2,48,59,1,0,2
5,2,56,55,0,0,0
5,2,58,57,0,0,0
5,2,45,58,1,0,4
5,3,53,57,0,0,0
5,3,55,48,0,0,0
5,3,57,45,0,0,0
5,3,53,52,1,0,1
5,4,70,73,0,0,0
5,4,56,64,0,0,0
5,4,79,68,1,0,1
5,4,31,47,0,0,0
5,4,70,50,0,0,0
5,4,50,79,0,0,0
5,4,59,45,1,0,2
5,4,76,62,1,0,1
5,4,63,66,0,0,0
5,5,41,66,0,0,0
5,5,60,47,0,0,0
5,5,47,70,0,0,0
5,5,52,54,1,0,1
5,5,51,58,0,0,0
5,6,72,57,0,0,0
5,6,91,66,0,0,0
5,6,24,65,1,0,1
5,6,64,48,0,0,0
5,6,45,55,1,0,1
5,6,79,67,0,0,0
5,6,44,69,1,0,1
5,7,32,57,0,0,0
5,7,26,62,0,0,0
5,7,79,71,1,0,4
5,8,60,67,0,0,0
5,8,64,58,0,0,0
5,8,67,53,0,0,0
5,9,49,52,0,0,0
5,9,45,58,0,0,0
5,9,65,53,0,0,0
5,9,29,32,0,0,0
5,9,41,60,0,0,0
5,9,83,65,0,0,0
5,9,14,14,0,0,0
5,9,27,34,0,0,0
5,9,61,49,0,0,0
5,9,76,54,0,0,0
5,9,42,54,0,0,0
5,9,31,47,0,0,0
5,9,37,43,0,0,0
5,9,62,95,0,0,0
5,9,92,70,1,0,1
5,9,50,67,0,0,0
5,9,40,60,0,0,0
4,10,91,71,0,0,0
4,10,35,57,0,0,0
4,10,53,58,0,0,0
4,10,70,56,0,0,0
4,10,65,78,0,0,0
4,10,63,71,0,0,0
4,10,21,27,0,0,0
4,10,61,50,1,0,1
4,10,55,63,1,0,1
4,10,46,59,1,0,2
4,10,22,53,0,0,0
4,10,55,46,0,0,0
4,10,74,54,0,0,0
4,10,44,94,0,0,0
4,10,53,87,0,0,0
4,10,92,79,1,0,1
4,10,64,47,0,0,0
4,10,40,95,0,0,0
4,10,63,67,1,0,1
4,10,28,43,1,0,1
4,10,83,66,1,0,4
4,10,78,55,0,0,0
4,10,43,64,0,0,0
4,10,39,70,0,0,0
4,10,64,50,0,0,0
4,10,66,66,0,0,0
4,10,89,66,1,0,1
4,10,31,51,0,0,0
4,10,48,88,0,0,0
4,10,81,62,0,0,0
4,10,48,48,0,0,0
4,10,93,73,0,0,0
4,10,62,62,0,0,0
4,10,42,88,0,0,0
4,10,25,53,0,0,0
4,10,81,67,0,0,0
4,10,42,54,0,0,0
4,10,36,26,0,0,0
4,11,89,66,0,0,0
4,11,44,50,0,0,0
4,11,85,61,1,0,1
4,11,58,65,0,0,0
4,11,51,93,0,0,0
4,11,35,42,0,0,0
4,11,59,80,0,0,0
4,11,54,54,0,0,0
4,11,89,65,1,0,1
4,11,48,49,1,0,1
4,11,38,46,0,0,0
4,11,70,51,0,0,0
4,11,47,53,0,0,0
4,11,52,44,0,0,0
4,11,45,73,0,0,0
4,11,87,72,1,0,2
4,11,26,92,0,0,0
4,11,66,61,0,0,0
4,11,43,60,0,0,0
4,11,61,45,0,0,0
4,11,62,48,0,0,0
4,11,52,44,0,0,0
4,11,52,55,1,0,1
4,11,47,76,1,0,3
4,11,25,79,0,0,0
4,11,26,92,0,0,0
4,12,43,49,0,0,0
4,12,59,49,0,0,0
4,12,61,50,0,0,0
4,12,68,50,0,0,0
4,12,65,53,0,0,0
4,12,22,27,0,0,0
4,12,35,24,0,0,0
4,12,95,71,0,0,0
4,12,66,52,0,0,0
4,12,36,32,0,0,0
4,12,56,65,0,0,0
4,12,24,57,0,0,0
4,12,81,56,0,0,0
4,12,66,76,0,0,0
4,12,73,58,0,0,0
4,12,59,48,0,0,0
4,12,68,50,0,0,0
4,12,34,60,1,0,1
4,12,38,65,1,0,4
4,12,63,47,0,0,0
4,12,66,66,0,0,0
4,12,83,77,0,0,0
4,12,64,52,0,0,0
4,12,77,65,1,0,1
4,12,51,82,0,0,0
4,13,40,58,0,0,0
4,13,47,86,0,0,0
4,13,25,80,0,0,0
4,13,41,58,0,0,0
4,13,63,48,0,0,0
4,13,63,85,0,0,0
4,13,32,48,0,0,0
4,13,77,66,0,0,0
4,13,44,61,0,0,0
4,13,79,70,1,0,1
4,13,63,51,0,0,0
4,13,52,46,0,0,0
4,13,25,55,0,0,0
4,13,64,50,0,0,0
4,13,64,53,0,0,0
